analysis_group	gene	age_week	sample_id	sort_day	sort_type_labels_in_group	subtype_labels_in_group	n_cells	n_detecting_cells	detection_rate	summed_raw_counts	raw_library_sum	CPM	log2CPM1	replicate_caution
mTEC_like	Loxl4	1	sort_day_1	1	mTEChi;mTEClo	Intertypical TEC;Mature cTEC;Mature mTEC;Tuft-like mTEC	7	4	0.5714285714285714	899.0	20846844.0	43.12403354675653	5.463492774119425	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEC_like	Loxl4	1	sort_day_2	2	gmTEC;mTEChi;mTEClo	Intertypical TEC;Mature mTEC;Perinatal cTEC;Post-Aire mTEC;Proliferating TEC;Tuft-like mTEC;nTEC	102	78	0.7647058823529411	12943.0	210085201.0	61.608337657253635	5.968282890955736	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEC_like	Loxl4	1	sort_day_3	3	gmTEC;mTEChi;mTEClo	Intertypical TEC;Mature cTEC;Mature mTEC;Post-Aire mTEC;Proliferating TEC;Tuft-like mTEC;nTEC	66	47	0.7121212121212122	5074.0	113135052.0	44.84905350112006	5.518820046301261	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEC_like	Loxl4	1	sort_day_4	4	gmTEC;mTEChi;mTEClo	Intertypical TEC;Mature cTEC;Mature mTEC;Perinatal cTEC;Post-Aire mTEC;Proliferating TEC	47	32	0.6808510638297872	3675.0	106078186.0	34.64425758562651	5.155597767067361	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEC_like	Loxl4	1	sort_day_5	5	gmTEC;mTEChi;mTEClo	Intertypical TEC;Mature mTEC;Post-Aire mTEC;Proliferating TEC;Tuft-like mTEC	78	58	0.7435897435897436	7254.0	135929368.0	53.36595105775817	5.764631481301683	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEC_like	Loxl4	4	sort_day_1	1	cTEC;gmTEC;mTEChi;mTEClo	Intertypical TEC;Mature mTEC;Post-Aire mTEC	11	5	0.45454545454545453	250.0	12660553.0	19.74637284801067	4.374787222595088	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEC_like	Loxl4	4	sort_day_2	2	cTEC;gmTEC;mTEChi;mTEClo	Intertypical TEC;Mature mTEC;Post-Aire mTEC;Proliferating TEC;Tuft-like mTEC;nTEC	116	68	0.5862068965517241	8075.0	170239359.0	47.43321431326583	5.597924846741347	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEC_like	Loxl4	4	sort_day_3	3	cTEC;gmTEC;mTEChi;mTEClo	Intertypical TEC;Mature mTEC;Post-Aire mTEC;Proliferating TEC;Tuft-like mTEC;nTEC	83	55	0.6626506024096386	6667.0	124467656.0	53.56411628736706	5.769880579487081	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEC_like	Loxl4	4	sort_day_4	4	cTEC;gmTEC;mTEChi;mTEClo	Intertypical TEC;Mature cTEC;Mature mTEC;Perinatal cTEC;Post-Aire mTEC;Proliferating TEC;Tuft-like mTEC;nTEC	125	68	0.544	11176.0	228625699.0	48.88339346312945	5.640487706925461	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEC_like	Loxl4	4	sort_day_5	5	cTEC;gmTEC;mTEChi;mTEClo	Intertypical TEC;Mature mTEC;Post-Aire mTEC;Proliferating TEC;Tuft-like mTEC;nTEC	107	64	0.5981308411214953	5209.0	157293180.0	33.11650257182161	5.09239785230238	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEC_like	Loxl4	16	sort_day_1	1	gmTEC;mTEChi;mTEClo	Intertypical TEC;Mature cTEC;Mature mTEC;Post-Aire mTEC	9	8	0.8888888888888888	1779.0	18875071.0	94.25130109444358	6.573666894261629	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEC_like	Loxl4	16	sort_day_2	2	gmTEC;mTEChi;mTEClo	Intertypical TEC;Mature cTEC;Mature mTEC;Post-Aire mTEC;Proliferating TEC;Tuft-like mTEC;nTEC	112	73	0.6517857142857143	11489.0	184789283.0	62.17351901300467	5.981248033121314	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEC_like	Loxl4	16	sort_day_3	3	cTEC;gmTEC;mTEChi;mTEClo	Intertypical TEC;Mature mTEC;Post-Aire mTEC;Proliferating TEC;Tuft-like mTEC	23	12	0.5217391304347826	3056.0	36164506.0	84.50274421002737	6.417898818917056	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEC_like	Loxl4	16	sort_day_4	4	gmTEC;mTEChi;mTEClo	Intertypical TEC;Mature cTEC;Mature mTEC;Post-Aire mTEC;Proliferating TEC;Tuft-like mTEC;nTEC	47	22	0.46808510638297873	3448.0	89706391.0	38.436503370200235	5.301459736002191	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEC_like	Loxl4	16	sort_day_5	5	gmTEC;mTEChi;mTEClo	Intertypical TEC;Mature cTEC;Mature mTEC;Post-Aire mTEC;Proliferating TEC;Tuft-like mTEC;nTEC;sTEC	55	32	0.5818181818181818	1752.0	56734097.0	30.880900422192322	4.994620471276189	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEC_like	Loxl4	32	sort_day_1	1	gmTEC;mTEChi;mTEClo	Intertypical TEC;Mature cTEC;Mature mTEC;Post-Aire mTEC;Proliferating TEC;Tuft-like mTEC;sTEC	33	18	0.5454545454545454	5738.0	78027457.0	73.53821616921336	6.21990838813411	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEC_like	Loxl4	32	sort_day_2	2	gmTEC;mTEChi;mTEClo	Intertypical TEC;Mature cTEC;Mature mTEC;Post-Aire mTEC;Tuft-like mTEC;nTEC;sTEC	67	50	0.746268656716418	3948.0	64949131.0	60.78603268764289	5.949208835125208	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEC_like	Loxl4	32	sort_day_3	3	gmTEC;mTEChi;mTEClo	Intertypical TEC;Mature cTEC;Mature mTEC;Post-Aire mTEC;Proliferating TEC;Tuft-like mTEC;nTEC;sTEC	114	72	0.631578947368421	4769.0	103086409.0	46.26216051429243	5.562613676209509	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEC_like	Loxl4	32	sort_day_4	4	cTEC;gmTEC;mTEChi;mTEClo	Intertypical TEC;Mature cTEC;Mature mTEC;Post-Aire mTEC;Proliferating TEC;Tuft-like mTEC;sTEC	33	15	0.45454545454545453	1395.0	67951407.0	20.529376234990984	4.428234616170429	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEC_like	Loxl4	32	sort_day_5	5	gmTEC;mTEChi;mTEClo	Intertypical TEC;Mature cTEC;Mature mTEC;Post-Aire mTEC;Proliferating TEC;Tuft-like mTEC;nTEC;sTEC	127	73	0.5748031496062992	4271.0	112392210.0	38.000854329672855	5.285433822033597	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEC_like	Loxl4	52	sort_day_1	1	gmTEC;mTEChi;mTEClo	Intertypical TEC;Mature cTEC;Mature mTEC;Post-Aire mTEC;Tuft-like mTEC;sTEC	42	21	0.5	2300.0	56614625.0	40.62554507779571	5.379397258984391	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEC_like	Loxl4	52	sort_day_2	2	gmTEC;mTEChi;mTEClo	Intertypical TEC;Mature cTEC;Mature mTEC;Post-Aire mTEC;Proliferating TEC;sTEC	87	60	0.6896551724137931	4091.0	96379456.0	42.446805261071404	5.441178191295018	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEC_like	Loxl4	52	sort_day_3	3	gmTEC;mTEChi;mTEClo	Intertypical TEC;Mature cTEC;Mature mTEC;Post-Aire mTEC;Proliferating TEC;Tuft-like mTEC;sTEC	68	41	0.6029411764705882	2050.0	57879812.0	35.41822146899855	5.186588563042069	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEC_like	Loxl4	52	sort_day_4	4	gmTEC;mTEChi	Intertypical TEC;Mature cTEC;Mature mTEC	4	3	0.75	349.0	8991697.0	38.81358546668109	5.315188896034641	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEC_like	Loxl4	52	sort_day_5	5	gmTEC;mTEChi;mTEClo	Intertypical TEC;Mature cTEC;Mature mTEC;Post-Aire mTEC;Proliferating TEC;Tuft-like mTEC;nTEC;sTEC	172	89	0.5174418604651163	8187.0	201306083.0	40.66941186273044	5.380916832347786	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEChi	Lox	1	sort_day_1	1	mTEChi	Mature mTEC	2	0	0.0	0.0	12223821.0	0.0	0.0	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEChi	Lox	1	sort_day_2	2	mTEChi	Intertypical TEC;Mature mTEC;Post-Aire mTEC;Proliferating TEC	46	8	0.17391304347826086	744.0	92200767.0	8.069347188836293	3.1809987093730556	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEChi	Lox	1	sort_day_3	3	mTEChi	Mature mTEC;Proliferating TEC;Tuft-like mTEC;nTEC	29	7	0.2413793103448276	859.0	38994925.0	22.028507555790913	4.5253490100724525	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEChi	Lox	1	sort_day_4	4	mTEChi	Intertypical TEC;Mature mTEC;Proliferating TEC	20	5	0.25	1585.0	46943082.0	33.76429353317705	5.119534366812358	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEChi	Lox	1	sort_day_5	5	mTEChi	Intertypical TEC;Mature mTEC;Post-Aire mTEC;Proliferating TEC	32	4	0.125	1459.0	67893421.0	21.48956376789439	4.4911837721881	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEChi	Lox	4	sort_day_1	1	mTEChi	Intertypical TEC;Mature mTEC;Post-Aire mTEC	4	0	0.0	0.0	5495845.0	0.0	0.0	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEChi	Lox	4	sort_day_2	2	mTEChi	Intertypical TEC;Mature mTEC;Post-Aire mTEC;Proliferating TEC	51	19	0.37254901960784315	2279.0	103937415.0	21.926656536532104	4.51895407257679	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEChi	Lox	4	sort_day_3	3	mTEChi	Intertypical TEC;Mature mTEC;Post-Aire mTEC;Proliferating TEC;Tuft-like mTEC;nTEC	36	11	0.3055555555555556	1328.0	65326766.0	20.328574048805663	4.414715610425951	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEChi	Lox	4	sort_day_4	4	mTEChi	Intertypical TEC;Mature mTEC;Post-Aire mTEC;Proliferating TEC;Tuft-like mTEC	46	8	0.17391304347826086	635.0	106033018.0	5.988700613991766	2.805024245012697	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEChi	Lox	4	sort_day_5	5	mTEChi	Mature mTEC;Post-Aire mTEC;Proliferating TEC;Tuft-like mTEC;nTEC	56	9	0.16071428571428573	1951.0	97239996.0	20.063760594971644	4.3966911241939854	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEChi	Lox	16	sort_day_1	1	mTEChi	Mature mTEC;Post-Aire mTEC	3	1	0.3333333333333333	379.0	8506268.0	44.55537963299534	5.509549526775677	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEChi	Lox	16	sort_day_2	2	mTEChi	Mature cTEC;Mature mTEC;Post-Aire mTEC;Proliferating TEC;Tuft-like mTEC	50	18	0.36	2285.0	103413606.0	22.095738543340225	4.5295547755526995	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEChi	Lox	16	sort_day_3	3	mTEChi	Mature mTEC;Tuft-like mTEC	6	0	0.0	0.0	11563382.0	0.0	0.0	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEChi	Lox	16	sort_day_4	4	mTEChi	Mature mTEC;Post-Aire mTEC;Proliferating TEC;nTEC	17	3	0.17647058823529413	572.0	35184574.0	16.257124500072102	4.109120187730417	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEChi	Lox	16	sort_day_5	5	mTEChi	Mature mTEC;Proliferating TEC;Tuft-like mTEC;sTEC	23	4	0.17391304347826086	1233.0	33543762.0	36.757952193913134	5.238708617007673	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEChi	Lox	32	sort_day_1	1	mTEChi	Intertypical TEC;Mature mTEC;Proliferating TEC;sTEC	15	4	0.26666666666666666	1175.0	49121641.0	23.920210646057203	4.639244358142443	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEChi	Lox	32	sort_day_2	2	mTEChi	Intertypical TEC;Mature cTEC;Mature mTEC;Post-Aire mTEC;nTEC;sTEC	31	14	0.45161290322580644	1464.0	35351905.0	41.41219546725983	5.406407260862191	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEChi	Lox	32	sort_day_3	3	mTEChi	Intertypical TEC;Mature mTEC;Post-Aire mTEC;Proliferating TEC;Tuft-like mTEC;nTEC;sTEC	44	14	0.3181818181818182	425.0	52121270.0	8.154060712641883	3.194411860382632	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEChi	Lox	32	sort_day_4	4	mTEChi	Intertypical TEC;Mature mTEC;Post-Aire mTEC;Proliferating TEC;sTEC	13	4	0.3076923076923077	2199.0	30523916.0	72.04187038124465	6.1906518037362925	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEChi	Lox	32	sort_day_5	5	mTEChi	Intertypical TEC;Mature cTEC;Mature mTEC;Post-Aire mTEC;Proliferating TEC;Tuft-like mTEC;nTEC;sTEC	40	6	0.15	221.0	41917260.0	5.272291175520538	2.648992534537437	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEChi	Lox	52	sort_day_1	1	mTEChi	Intertypical TEC;Mature mTEC;Post-Aire mTEC;Tuft-like mTEC;sTEC	17	3	0.17647058823529413	16.0	31183441.0	0.5130928302620612	0.5975005015337475	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEChi	Lox	52	sort_day_2	2	mTEChi	Intertypical TEC;Mature mTEC;Post-Aire mTEC;Proliferating TEC;sTEC	45	14	0.3111111111111111	1895.0	63117256.0	30.023485178126247	4.955288862717307	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEChi	Lox	52	sort_day_3	3	mTEChi	Intertypical TEC;Mature mTEC;Post-Aire mTEC;Proliferating TEC;Tuft-like mTEC;sTEC	32	12	0.375	380.0	31029828.0	12.246281223344196	3.7275154874940846	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEChi	Lox	52	sort_day_4	4	mTEChi	Mature mTEC	2	1	0.5	6.0	5273900.0	1.1376779992036254	1.0960445546776292	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEChi	Lox	52	sort_day_5	5	mTEChi	Intertypical TEC;Mature mTEC;Post-Aire mTEC;Proliferating TEC;Tuft-like mTEC;sTEC	55	9	0.16363636363636364	392.0	74984564.0	5.227742605798174	2.6387093186924417	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEChi	Loxl1	1	sort_day_1	1	mTEChi	Mature mTEC	2	2	1.0	3062.0	12223821.0	250.4945057686954	7.974383072561636	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEChi	Loxl1	1	sort_day_2	2	mTEChi	Intertypical TEC;Mature mTEC;Post-Aire mTEC;Proliferating TEC	46	42	0.9130434782608695	29813.0	92200767.0	323.3487200816887	8.341401935557403	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEChi	Loxl1	1	sort_day_3	3	mTEChi	Mature mTEC;Proliferating TEC;Tuft-like mTEC;nTEC	29	27	0.9310344827586207	8484.0	38994925.0	217.56677311214216	7.771930286530984	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEChi	Loxl1	1	sort_day_4	4	mTEChi	Intertypical TEC;Mature mTEC;Proliferating TEC	20	20	1.0	13337.0	46943082.0	284.1100207268027	8.155374936166707	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEChi	Loxl1	1	sort_day_5	5	mTEChi	Intertypical TEC;Mature mTEC;Post-Aire mTEC;Proliferating TEC	32	29	0.90625	21779.0	67893421.0	320.78218594994644	8.329940649605359	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEChi	Loxl1	4	sort_day_1	1	mTEChi	Intertypical TEC;Mature mTEC;Post-Aire mTEC	4	2	0.5	514.0	5495845.0	93.52519949161595	6.5626270838527025	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEChi	Loxl1	4	sort_day_2	2	mTEChi	Intertypical TEC;Mature mTEC;Post-Aire mTEC;Proliferating TEC	51	43	0.8431372549019608	15569.0	103937415.0	149.79206477282506	7.236416700515858	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEChi	Loxl1	4	sort_day_3	3	mTEChi	Intertypical TEC;Mature mTEC;Post-Aire mTEC;Proliferating TEC;Tuft-like mTEC;nTEC	36	29	0.8055555555555556	12973.0	65326766.0	198.58628850538844	7.6408688013078425	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEChi	Loxl1	4	sort_day_4	4	mTEChi	Intertypical TEC;Mature mTEC;Post-Aire mTEC;Proliferating TEC;Tuft-like mTEC	46	41	0.8913043478260869	22384.0	106033018.0	211.104054399357	7.728628388228959	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEChi	Loxl1	4	sort_day_5	5	mTEChi	Mature mTEC;Post-Aire mTEC;Proliferating TEC;Tuft-like mTEC;nTEC	56	52	0.9285714285714286	26769.0	97239996.0	275.28795867083335	8.110028876990544	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEChi	Loxl1	16	sort_day_1	1	mTEChi	Mature mTEC;Post-Aire mTEC	3	2	0.6666666666666666	908.0	8506268.0	106.74481452970915	6.751474627698918	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEChi	Loxl1	16	sort_day_2	2	mTEChi	Mature cTEC;Mature mTEC;Post-Aire mTEC;Proliferating TEC;Tuft-like mTEC	50	41	0.82	19388.0	103413606.0	187.48016581106359	7.558268903233866	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEChi	Loxl1	16	sort_day_3	3	mTEChi	Mature mTEC;Tuft-like mTEC	6	3	0.5	1275.0	11563382.0	110.26185937643503	6.797815310588066	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEChi	Loxl1	16	sort_day_4	4	mTEChi	Mature mTEC;Post-Aire mTEC;Proliferating TEC;nTEC	17	13	0.7647058823529411	6980.0	35184574.0	198.38239337500576	7.639394206772315	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEChi	Loxl1	16	sort_day_5	5	mTEChi	Mature mTEC;Proliferating TEC;Tuft-like mTEC;sTEC	23	20	0.8695652173913043	8773.0	33543762.0	261.53894127915646	8.036387617214896	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEChi	Loxl1	32	sort_day_1	1	mTEChi	Intertypical TEC;Mature mTEC;Proliferating TEC;sTEC	15	13	0.8666666666666667	9836.0	49121641.0	200.237610140101	7.652756151438339	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEChi	Loxl1	32	sort_day_2	2	mTEChi	Intertypical TEC;Mature cTEC;Mature mTEC;Post-Aire mTEC;nTEC;sTEC	31	26	0.8387096774193549	4396.0	35351905.0	124.34973447682663	6.969815129948403	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEChi	Loxl1	32	sort_day_3	3	mTEChi	Intertypical TEC;Mature mTEC;Post-Aire mTEC;Proliferating TEC;Tuft-like mTEC;nTEC;sTEC	44	35	0.7954545454545454	5636.0	52121270.0	108.13243806223447	6.76993617572386	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEChi	Loxl1	32	sort_day_4	4	mTEChi	Intertypical TEC;Mature mTEC;Post-Aire mTEC;Proliferating TEC;sTEC	13	8	0.6153846153846154	4427.0	30523916.0	145.03381545146436	7.190158666656377	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEChi	Loxl1	32	sort_day_5	5	mTEChi	Intertypical TEC;Mature cTEC;Mature mTEC;Post-Aire mTEC;Proliferating TEC;Tuft-like mTEC;nTEC;sTEC	40	35	0.875	13018.0	41917260.0	310.56419241143146	8.283385626001941	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEChi	Loxl1	52	sort_day_1	1	mTEChi	Intertypical TEC;Mature mTEC;Post-Aire mTEC;Tuft-like mTEC;sTEC	17	15	0.8823529411764706	4742.0	31183441.0	152.06788756891837	7.25802783835767	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEChi	Loxl1	52	sort_day_2	2	mTEChi	Intertypical TEC;Mature mTEC;Post-Aire mTEC;Proliferating TEC;sTEC	45	44	0.9777777777777777	12618.0	63117256.0	199.9136337612649	7.6504316567447885	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEChi	Loxl1	52	sort_day_3	3	mTEChi	Intertypical TEC;Mature mTEC;Post-Aire mTEC;Proliferating TEC;Tuft-like mTEC;sTEC	32	26	0.8125	6146.0	31029828.0	198.06748525966694	7.637113787099535	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEChi	Loxl1	52	sort_day_4	4	mTEChi	Mature mTEC	2	2	1.0	447.0	5273900.0	84.7570109406701	6.422182716445363	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEChi	Loxl1	52	sort_day_5	5	mTEChi	Intertypical TEC;Mature mTEC;Post-Aire mTEC;Proliferating TEC;Tuft-like mTEC;sTEC	55	41	0.7454545454545455	16975.0	74984564.0	226.3799253403674	7.828961078612068	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEChi	Loxl2	1	sort_day_1	1	mTEChi	Mature mTEC	2	1	0.5	74.0	12223821.0	6.053753568544566	2.818391174339589	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEChi	Loxl2	1	sort_day_2	2	mTEChi	Intertypical TEC;Mature mTEC;Post-Aire mTEC;Proliferating TEC	46	15	0.32608695652173914	463.0	92200767.0	5.021650199504306	2.5901589036623927	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEChi	Loxl2	1	sort_day_3	3	mTEChi	Mature mTEC;Proliferating TEC;Tuft-like mTEC;nTEC	29	12	0.41379310344827586	1356.0	38994925.0	34.77375581566063	5.1608296868626455	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEChi	Loxl2	1	sort_day_4	4	mTEChi	Intertypical TEC;Mature mTEC;Proliferating TEC	20	7	0.35	216.0	46943082.0	4.601316973606462	2.4857660714402248	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEChi	Loxl2	1	sort_day_5	5	mTEChi	Intertypical TEC;Mature mTEC;Post-Aire mTEC;Proliferating TEC	32	13	0.40625	727.0	67893421.0	10.70795946487952	3.549417750878323	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEChi	Loxl2	4	sort_day_1	1	mTEChi	Intertypical TEC;Mature mTEC;Post-Aire mTEC	4	1	0.25	6.0	5495845.0	1.0917338462056336	1.064699293656038	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEChi	Loxl2	4	sort_day_2	2	mTEChi	Intertypical TEC;Mature mTEC;Post-Aire mTEC;Proliferating TEC	51	16	0.3137254901960784	2052.0	103937415.0	19.742649939870066	4.374528309718108	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEChi	Loxl2	4	sort_day_3	3	mTEChi	Intertypical TEC;Mature mTEC;Post-Aire mTEC;Proliferating TEC;Tuft-like mTEC;nTEC	36	16	0.4444444444444444	626.0	65326766.0	9.582595899512306	3.403621657309247	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEChi	Loxl2	4	sort_day_4	4	mTEChi	Intertypical TEC;Mature mTEC;Post-Aire mTEC;Proliferating TEC;Tuft-like mTEC	46	16	0.34782608695652173	750.0	106033018.0	7.073268441722559	3.0131528630983686	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEChi	Loxl2	4	sort_day_5	5	mTEChi	Mature mTEC;Post-Aire mTEC;Proliferating TEC;Tuft-like mTEC;nTEC	56	11	0.19642857142857142	866.0	97239996.0	8.905800448613757	3.308273558313828	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEChi	Loxl2	16	sort_day_1	1	mTEChi	Mature mTEC;Post-Aire mTEC	3	0	0.0	0.0	8506268.0	0.0	0.0	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEChi	Loxl2	16	sort_day_2	2	mTEChi	Mature cTEC;Mature mTEC;Post-Aire mTEC;Proliferating TEC;Tuft-like mTEC	50	17	0.34	1929.0	103413606.0	18.653251488010195	4.296696110555379	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEChi	Loxl2	16	sort_day_3	3	mTEChi	Mature mTEC;Tuft-like mTEC	6	1	0.16666666666666666	43.0	11563382.0	3.718635257401338	2.238369657875385	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEChi	Loxl2	16	sort_day_4	4	mTEChi	Mature mTEC;Post-Aire mTEC;Proliferating TEC;nTEC	17	4	0.23529411764705882	72.0	35184574.0	2.0463513356734118	1.6070823374272818	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEChi	Loxl2	16	sort_day_5	5	mTEChi	Mature mTEC;Proliferating TEC;Tuft-like mTEC;sTEC	23	8	0.34782608695652173	231.0	33543762.0	6.886526323433848	2.979389994857323	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEChi	Loxl2	32	sort_day_1	1	mTEChi	Intertypical TEC;Mature mTEC;Proliferating TEC;sTEC	15	3	0.2	520.0	49121641.0	10.585965562510422	3.5343063768283565	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEChi	Loxl2	32	sort_day_2	2	mTEChi	Intertypical TEC;Mature cTEC;Mature mTEC;Post-Aire mTEC;nTEC;sTEC	31	5	0.16129032258064516	22.0	35351905.0	0.6223144127593689	0.6980534482671074	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
